UniProtName_A	UniProtName_B
1433T_HUMAN	1433T_HUMAN
TKFC_HUMAN	PDIA3_HUMAN
CH60_HUMAN	PDIA3_HUMAN
NTRK1_HUMAN	PDIA3_HUMAN
AGR2_HUMAN	PDIA3_HUMAN
1433T_HUMAN	1433B_HUMAN
1433B_HUMAN	1433B_HUMAN
CHRD1_HUMAN	1433B_HUMAN
BCCIP_HUMAN	1433B_HUMAN
TKFC_HUMAN	1433B_HUMAN
NTRK1_HUMAN	1433B_HUMAN
AGR2_HUMAN	1433B_HUMAN
BAP1_HUMAN	1433B_HUMAN
SPSY_HUMAN	KS6A3_HUMAN
XPO2_HUMAN	KS6A3_HUMAN
GUAD_HUMAN	KS6A3_HUMAN
NTRK1_HUMAN	KS6A3_HUMAN
KS6A3_HUMAN	KS6A3_HUMAN
Q5NGJ5_FRATT	SPSY_HUMAN
PRPK_HUMAN	SPSY_HUMAN
IGBP1_HUMAN	SPSY_HUMAN
PRIO_HUMAN	SPSY_HUMAN
MNT_HUMAN	SPSY_HUMAN
MK06_HUMAN	SPSY_HUMAN
JIP2_HUMAN	SPSY_HUMAN
KYNU_HUMAN	SPSY_HUMAN
LACB2_HUMAN	SPSY_HUMAN
NUDC2_HUMAN	SPSY_HUMAN
BCCIP_HUMAN	SPSY_HUMAN
XPO2_HUMAN	SPSY_HUMAN
TKFC_HUMAN	SPSY_HUMAN
DPP3_HUMAN	SPSY_HUMAN
GUAD_HUMAN	SPSY_HUMAN
LDH6B_HUMAN	SPSY_HUMAN
NAGK_HUMAN	SPSY_HUMAN
PDIA3_HUMAN	SPSY_HUMAN
PLPHP_HUMAN	SPSY_HUMAN
1433B_HUMAN	SPSY_HUMAN
1433T_HUMAN	SPSY_HUMAN
UBA6_HUMAN	SPSY_HUMAN
NTRK1_HUMAN	SPSY_HUMAN
AGR2_HUMAN	SPSY_HUMAN
DUS22_HUMAN	SPSY_HUMAN
TIF1B_HUMAN	SPSY_HUMAN
APRIO_HUMAN	SPSY_HUMAN
LAGE3_HUMAN	SPSY_HUMAN
UCHL3_HUMAN	XPO2_HUMAN
1433T_HUMAN	XPO2_HUMAN
CHRD1_HUMAN	XPO2_HUMAN
PDIA3_HUMAN	XPO2_HUMAN
NTRK1_HUMAN	XPO2_HUMAN
AGR2_HUMAN	XPO2_HUMAN
EZH2_HUMAN	XPO2_HUMAN
XIAP_HUMAN	XIAP_HUMAN
SPSY_HUMAN	XIAP_HUMAN
UCHL3_HUMAN	XIAP_HUMAN
NUDC2_HUMAN	XIAP_HUMAN
UBA6_HUMAN	VIGLN_HUMAN
SPSY_HUMAN	VIGLN_HUMAN
NTRK1_HUMAN	VIGLN_HUMAN
AGR2_HUMAN	VIGLN_HUMAN
DHSO_HUMAN	DHSO_HUMAN
CHRD1_HUMAN	DHSO_HUMAN
LDHA_HUMAN	DHSO_HUMAN
NAGK_HUMAN	DHSO_HUMAN
SPSY_HUMAN	DHSO_HUMAN
LDH6B_HUMAN	DHSO_HUMAN
NTRK1_HUMAN	DHSO_HUMAN
AGR2_HUMAN	DHSO_HUMAN
TIF1B_HUMAN	DHSO_HUMAN
1433T_HUMAN	TIF1B_HUMAN
EZH2_HUMAN	TIF1B_HUMAN
NTRK1_HUMAN	TIF1B_HUMAN
AGR2_HUMAN	TIF1B_HUMAN
JIP2_HUMAN	JIP2_HUMAN
PRPK_HUMAN	LAGE3_HUMAN
SPSY_HUMAN	STXB2_HUMAN
TIF1B_HUMAN	STXB2_HUMAN
SPSY_HUMAN	EZH2_HUMAN
JIP2_HUMAN	EZH2_HUMAN
EZH2_HUMAN	EZH2_HUMAN
EZH2_HUMAN	MAPK3_HUMAN
SPSY_HUMAN	MAPK3_HUMAN
XPO2_HUMAN	MK06_HUMAN
MK06_HUMAN	MK06_HUMAN
BCCIP_HUMAN	KYNU_HUMAN
CHRD1_HUMAN	KYNU_HUMAN
XPO2_HUMAN	KYNU_HUMAN
GUAD_HUMAN	KYNU_HUMAN
LDH6B_HUMAN	KYNU_HUMAN
NAGK_HUMAN	KYNU_HUMAN
SMAP_HUMAN	KYNU_HUMAN
AGR2_HUMAN	KYNU_HUMAN
DHSO_HUMAN	TKFC_HUMAN
TKFC_HUMAN	TKFC_HUMAN
SPSY_HUMAN	PRC2B_HUMAN
NAGK_HUMAN	PRC2B_HUMAN
IASPP_HUMAN	PRC2B_HUMAN
SPSY_HUMAN	HEAT3_HUMAN
IASPP_HUMAN	IASPP_HUMAN
SPSY_HUMAN	IASPP_HUMAN
PRIO_HUMAN	NUDC2_HUMAN
DHSO_HUMAN	NUDC2_HUMAN
IGBP1_HUMAN	NUDC2_HUMAN
APRIO_HUMAN	NUDC2_HUMAN
SPSY_HUMAN	BAP1_HUMAN
SPSY_HUMAN	CMBL_HUMAN
AGR2_HUMAN	CMBL_HUMAN
TIF1B_HUMAN	PRPK_HUMAN
MNT_HUMAN	MNT_HUMAN
GUAD_HUMAN	LDH6B_HUMAN
NAGK_HUMAN	LDH6B_HUMAN
DUS22_HUMAN	DUS22_HUMAN
SPSY_HUMAN	PDRG1_HUMAN
NUDC2_HUMAN	PDRG1_HUMAN
NTRK1_HUMAN	DPP3_HUMAN
AGR2_HUMAN	DPP3_HUMAN
CHRD1_HUMAN	BCCIP_HUMAN
XPO2_HUMAN	BCCIP_HUMAN
GUAD_HUMAN	BCCIP_HUMAN
LDH6B_HUMAN	BCCIP_HUMAN
NAGK_HUMAN	BCCIP_HUMAN
PDIA3_HUMAN	BCCIP_HUMAN
DHSO_HUMAN	BCCIP_HUMAN
NTRK1_HUMAN	BCCIP_HUMAN
SPSY_HUMAN	MTRR_HUMAN
UBA6_HUMAN	MTRR_HUMAN
ETFA_HUMAN	TRM7_HUMAN
SPSY_HUMAN	TRM7_HUMAN
CHRD1_HUMAN	CHRD1_HUMAN
NAGK_HUMAN	CHRD1_HUMAN
SMAP_HUMAN	CHRD1_HUMAN
SPSY_HUMAN	CHRD1_HUMAN
SPSY_HUMAN	ENOPH_HUMAN
UBA6_HUMAN	ENOPH_HUMAN
NAGK_HUMAN	NAGK_HUMAN
PRIO_HUMAN	NAGK_HUMAN
LACB2_HUMAN	NAGK_HUMAN
GUAD_HUMAN	NAGK_HUMAN
AGR2_HUMAN	NAGK_HUMAN
APRIO_HUMAN	NAGK_HUMAN
XPO2_HUMAN	GUAD_HUMAN
DHSO_HUMAN	GUAD_HUMAN
ERIC2_HUMAN	TNFA_HUMAN
TBKB1_HUMAN	TBK1_HUMAN
TBKB1_HUMAN	IKKE_HUMAN
TBKB1_HUMAN	TBKB1_HUMAN
MYO1C_HUMAN	NEMO_HUMAN
MYO1C_HUMAN	SVIL_HUMAN
MYO1C_HUMAN	RAI14_HUMAN
MYO1C_HUMAN	TMOD3_HUMAN
MYO1C_HUMAN	MYO1B_HUMAN
MYO1C_HUMAN	CALM2_HUMAN
MYO1C_HUMAN	TWF1_HUMAN
MYO1C_HUMAN	MPRIP_HUMAN
MYO1C_HUMAN	FLII_HUMAN
MYO1C_HUMAN	MYO5A_HUMAN
MYO1C_HUMAN	CALM1_HUMAN
NDUA4_HUMAN	NDUA4_HUMAN
NDUA4_HUMAN	NB5R3_HUMAN
NDUA4_HUMAN	TXTP_HUMAN
NDUA4_HUMAN	ATPG_HUMAN
NDUA4_HUMAN	TAM41_HUMAN
NDUA4_HUMAN	VDAC2_HUMAN
DDX3X_HUMAN	PABP1_HUMAN
DDX3X_HUMAN	TBK1_HUMAN
DDX3X_HUMAN	RL26_HUMAN
DDX3X_HUMAN	RS3_HUMAN
DDX3X_HUMAN	RS6_HUMAN
DDX3X_HUMAN	HNRPQ_HUMAN
DDX3X_HUMAN	TPM2_HUMAN
DDX3X_HUMAN	RS23_HUMAN
DDX3X_HUMAN	TRAF3_HUMAN
DDX3X_HUMAN	AGO2_HUMAN
DDX3X_HUMAN	G3BP2_HUMAN
DDX3X_HUMAN	HNRPU_HUMAN
DDX3X_HUMAN	DDX17_HUMAN
NRP1_HUMAN	PLXA2_HUMAN
NRP1_HUMAN	RL27_HUMAN
NRP1_HUMAN	NSUN2_HUMAN
NRP1_HUMAN	NRP1_HUMAN
ZNT4_HUMAN	ZNT4_HUMAN
ZNT4_HUMAN	TNFA_HUMAN
IKKB_HUMAN	IKBA_HUMAN
IKKB_HUMAN	IKKA_MOUSE
IKKB_HUMAN	IKKA_HUMAN
IKKB_HUMAN	IKKB_HUMAN
IKKB_HUMAN	NEMO_MOUSE
IKKB_HUMAN	TRAF6_HUMAN
IKKB_HUMAN	TBK1_HUMAN
IKKB_HUMAN	TRAF2_HUMAN
IKKB_HUMAN	BIRC3_HUMAN
IKKB_HUMAN	TNAP3_HUMAN
IKKB_HUMAN	FBW1A_HUMAN
IKKB_HUMAN	CASP8_HUMAN
IKKB_HUMAN	IKKE_HUMAN
IKKB_HUMAN	RNF8_HUMAN
IKKB_HUMAN	TRADD_HUMAN
IKKB_HUMAN	HOIL1_HUMAN
IKKB_HUMAN	RNF31_HUMAN
SC16A_HUMAN	TRAF2_HUMAN
IKKA_HUMAN	IKBA_HUMAN
IKKA_HUMAN	M3K7_HUMAN
IKKA_HUMAN	NEMO_HUMAN
IKKA_HUMAN	IKKA_HUMAN
IKKA_HUMAN	RL27_HUMAN
IKKA_HUMAN	CASP8_HUMAN
IKKA_HUMAN	TRAF6_HUMAN
IKKA_HUMAN	TAB2_HUMAN
IKKA_HUMAN	IKKE_HUMAN
IKKA_HUMAN	TNR1A_HUMAN
IKKA_HUMAN	TRADD_HUMAN
IKKA_HUMAN	RIPK1_HUMAN
IKKA_HUMAN	RNF8_HUMAN
TMPS2_HUMAN	TNFA_HUMAN
TMPS2_HUMAN	TMPS2_HUMAN
FFAR2_HUMAN	TNFA_HUMAN
FFAR2_HUMAN	K2C1_HUMAN
B4GT5_HUMAN	HSP13_HUMAN
LRRT2_HUMAN	TNFA_HUMAN
M3K7_HUMAN	TAB1_HUMAN
M3K7_HUMAN	TAB2_HUMAN
M3K7_HUMAN	M3K7_HUMAN
M3K7_HUMAN	TRAF2_HUMAN
M3K7_HUMAN	IKKB_HUMAN
M3K7_HUMAN	CYLD_HUMAN
M3K7_HUMAN	IKBA_HUMAN
M3K7_HUMAN	RACK1_HUMAN
HTRA2_HUMAN	BIRC2_HUMAN
HTRA2_HUMAN	K1C19_HUMAN
HTRA2_HUMAN	HTRA2_HUMAN
HTRA2_HUMAN	LACTB_HUMAN
HTRA2_HUMAN	GLSK_HUMAN
HTRA2_HUMAN	B2L13_HUMAN
HTRA2_HUMAN	TAM41_HUMAN
HTRA2_HUMAN	TBK1_HUMAN
HTRA2_HUMAN	A4_HUMAN
PCDH7_HUMAN	CAZA1_HUMAN
PCDH7_HUMAN	HNRPQ_HUMAN
HNRPQ_HUMAN	IF2B1_HUMAN
HNRPQ_HUMAN	TNR1A_HUMAN
HNRPQ_HUMAN	IKKE_HUMAN
HNRPQ_HUMAN	A4_HUMAN
HNRPQ_HUMAN	PABP1_HUMAN
HNRPQ_HUMAN	SRSF3_HUMAN
HNRPQ_HUMAN	ML12A_HUMAN
HNRPQ_HUMAN	THIO_HUMAN
HNRPQ_HUMAN	RS20_HUMAN
HNRPQ_HUMAN	G3BP2_HUMAN
UGDH_HUMAN	UGDH_HUMAN
PAGE1_HUMAN	TNFA_HUMAN
EED_HUMAN	EED_HUMAN
EED_HUMAN	NSMA2_HUMAN
EED_HUMAN	RL9_HUMAN
EED_HUMAN	ADA17_HUMAN
EED_HUMAN	PAWR_HUMAN
EED_HUMAN	MYH9_HUMAN
EED_HUMAN	RS3_HUMAN
EED_HUMAN	GRP78_HUMAN
EED_HUMAN	ADT2_HUMAN
EED_HUMAN	K1C19_HUMAN
EED_HUMAN	RS8_HUMAN
EED_HUMAN	RL23_HUMAN
EED_HUMAN	DYL1_HUMAN
EED_HUMAN	RL3_HUMAN
EED_HUMAN	RL7A_HUMAN
EED_HUMAN	CLH1_HUMAN
EED_HUMAN	RL12_HUMAN
EED_HUMAN	SF01_HUMAN
EED_HUMAN	RS4X_HUMAN
EED_HUMAN	RL22_HUMAN
EED_HUMAN	H1X_HUMAN
EED_HUMAN	RS24_HUMAN
EED_HUMAN	RS26_HUMAN
EED_HUMAN	MAP1B_HUMAN
EED_HUMAN	SRP14_HUMAN
EED_HUMAN	TBA1B_HUMAN
EED_HUMAN	THOC4_HUMAN
EED_HUMAN	RL13A_HUMAN
EED_HUMAN	RS23_HUMAN
EED_HUMAN	SRSF6_HUMAN
EED_HUMAN	TCOF_HUMAN
EED_HUMAN	NUCL_HUMAN
EED_HUMAN	PP1B_HUMAN
EED_HUMAN	RL11_HUMAN
EED_HUMAN	LMNA_HUMAN
EED_HUMAN	RL7_HUMAN
EED_HUMAN	SRSF3_HUMAN
EED_HUMAN	DDX3X_HUMAN
EED_HUMAN	DDX5_HUMAN
EED_HUMAN	SRSF7_HUMAN
EED_HUMAN	HNRPQ_HUMAN
EED_HUMAN	PLEC_HUMAN
EED_HUMAN	K22E_HUMAN
EED_HUMAN	HNRPF_HUMAN
EED_HUMAN	K1C18_HUMAN
EED_HUMAN	DDX17_HUMAN
EED_HUMAN	ROA2_HUMAN
EED_HUMAN	SFPQ_HUMAN
EED_HUMAN	K2C8_HUMAN
EED_HUMAN	HNRPU_HUMAN
EED_HUMAN	K2C1_HUMAN
EED_HUMAN	HNRPM_HUMAN
EED_HUMAN	TNR1A_HUMAN
BAF_HUMAN	BAF_HUMAN
BAF_HUMAN	KPYM_HUMAN
BAF_HUMAN	EFTU_HUMAN
BAF_HUMAN	H12_HUMAN
RNF8_HUMAN	UBE2N_HUMAN
RNF8_HUMAN	RNF8_HUMAN
RNF8_HUMAN	UBC_HUMAN
IKKB_MOUSE	IKBA_HUMAN
IKKB_MOUSE	IKKB_MOUSE
IKKB_MOUSE	TNAP3_MOUSE
IKKB_MOUSE	UBB_MOUSE
IKKB_MOUSE	TRAF2_MOUSE
NEMO_MOUSE	IKBA_HUMAN
NEMO_MOUSE	IKKB_MOUSE
NEMO_MOUSE	RNF31_HUMAN
NEMO_MOUSE	IKKA_MOUSE
NEMO_MOUSE	NEMO_MOUSE
NEMO_MOUSE	UBB_MOUSE
NEMO_MOUSE	RNF31_MOUSE
NEMO_MOUSE	TNIP1_HUMAN
NEMO_MOUSE	TNAP3_MOUSE
NEMO_MOUSE	TRAF2_MOUSE
NEMO_MOUSE	UBB_HUMAN
CASP8_MOUSE	TNFA_HUMAN
CASP8_MOUSE	CYLD_MOUSE
CASP8_MOUSE	RIPK3_MOUSE
MYO1D_HUMAN	IKKA_HUMAN
MYO1D_HUMAN	NEMO_HUMAN
MYO1D_HUMAN	UBB_HUMAN
GLSK_HUMAN	ATPG_HUMAN
GLSK_HUMAN	UBB_HUMAN
SVIL_HUMAN	K1C18_HUMAN
SVIL_HUMAN	LMNA_HUMAN
SVIL_HUMAN	CLH1_HUMAN
SVIL_HUMAN	LYN_HUMAN
SVIL_HUMAN	ACTB_HUMAN
SVIL_HUMAN	STOM_HUMAN
SVIL_HUMAN	ML12A_HUMAN
SVIL_HUMAN	CALM1_HUMAN
SVIL_HUMAN	CAZA1_HUMAN
CLD7_HUMAN	TNFA_HUMAN
NB5R3_HUMAN	TNFA_HUMAN
NB5R3_HUMAN	ACTB_HUMAN
NB5R3_HUMAN	VDAC2_HUMAN
NB5R3_HUMAN	LRC59_HUMAN
NB5R3_HUMAN	ATPG_HUMAN
NB5R3_HUMAN	GRP78_HUMAN
NB5R3_HUMAN	B2L13_HUMAN
NB5R3_HUMAN	NB5R3_HUMAN
NB5R3_HUMAN	CAV1_HUMAN
TNFB_HUMAN	CRMB_VAR67
TNFB_HUMAN	BIRC2_HUMAN
TNFB_HUMAN	RIPK1_HUMAN
TNFB_HUMAN	TBA1B_HUMAN
TNFB_HUMAN	TNR1B_HUMAN
TNFB_HUMAN	TNR3_HUMAN
TNFB_HUMAN	TNFB_HUMAN
TNFA_HUMAN	Q9YP87_COWPX
TNFA_HUMAN	BIRC2_HUMAN
TNFA_HUMAN	TNR1A_HUMAN
TNFA_HUMAN	TRADD_HUMAN
TNFA_HUMAN	RIPK1_HUMAN
TNFA_HUMAN	TRAF2_HUMAN
TNFA_HUMAN	TNR1B_HUMAN
TNFA_HUMAN	CRMB_VAR67
TNFA_HUMAN	RACK1_HUMAN
TNFA_HUMAN	NSMA2_HUMAN
TNFA_HUMAN	EED_HUMAN
TNFA_HUMAN	RS18_HUMAN
TNFA_HUMAN	NT5D3_HUMAN
TNFA_HUMAN	Q3KRB4_HUMAN
TNFA_HUMAN	SLU7_HUMAN
TNFA_HUMAN	LIN54_HUMAN
TNFA_HUMAN	SPRL1_HUMAN
TNFA_HUMAN	F10A1_HUMAN
TNFA_HUMAN	AT2A2_HUMAN
TNFA_HUMAN	SYCC_HUMAN
TNFA_HUMAN	BIRC3_HUMAN
TNFA_HUMAN	NEMO_HUMAN
TNFA_HUMAN	TNAP3_HUMAN
TNFA_HUMAN	HOIL1_HUMAN
TNFA_HUMAN	RNF31_HUMAN
TNFA_HUMAN	SHRPN_HUMAN
TNFA_HUMAN	TNAP3_MOUSE
TNFA_HUMAN	IKKB_MOUSE
TNFA_HUMAN	NEMO_MOUSE
TNFA_HUMAN	IKKA_MOUSE
TNFA_HUMAN	CYLD_MOUSE
TNFA_HUMAN	RNF31_MOUSE
TNFA_HUMAN	TRAF5_MOUSE
TNFA_HUMAN	TRAF2_MOUSE
TNFA_HUMAN	TRADD_MOUSE
TNFA_HUMAN	RIPK1_MOUSE
TNFA_HUMAN	TNR1A_MOUSE
TNFA_HUMAN	RIPK3_MOUSE
TNFA_HUMAN	INT5_HUMAN
TNFA_HUMAN	CDYL_HUMAN
TNFA_HUMAN	LCAP_HUMAN
TNFA_HUMAN	TM2D3_HUMAN
TNFA_HUMAN	NEO1_HUMAN
TNFA_HUMAN	NEK7_HUMAN
TNFA_HUMAN	SFXN5_HUMAN
TNFA_HUMAN	GUF1_HUMAN
TNFA_HUMAN	CD276_HUMAN
TNFA_HUMAN	MTX3_HUMAN
TNFA_HUMAN	RHEB_HUMAN
TNFA_HUMAN	DAG1_HUMAN
TNFA_HUMAN	PTPRS_HUMAN
TNFA_HUMAN	BDH_HUMAN
TNFA_HUMAN	HSP13_HUMAN
TNFA_HUMAN	TNFL9_HUMAN
TNFA_HUMAN	GLPK_HUMAN
TNFA_HUMAN	B4GT1_HUMAN
TNFA_HUMAN	PPAL_HUMAN
TNFA_HUMAN	CPNS1_HUMAN
TNFA_HUMAN	GLSK_HUMAN
TNFA_HUMAN	UFL1_HUMAN
TNFA_HUMAN	CBPD_HUMAN
TNFA_HUMAN	PLXA2_HUMAN
TNFA_HUMAN	HS12A_HUMAN
TNFA_HUMAN	B4GT5_HUMAN
TNFA_HUMAN	NRP1_HUMAN
TNFA_HUMAN	RBP1_HUMAN
TNFA_HUMAN	PGS1_HUMAN
TNFA_HUMAN	PGS2_HUMAN
TNFA_HUMAN	PO2F1_HUMAN
TNFA_HUMAN	TNR6_HUMAN
TNFA_HUMAN	CAV1_HUMAN
TNFA_HUMAN	TBK1_HUMAN
TNFA_HUMAN	CDC42_HUMAN
TNFA_HUMAN	FBW1A_HUMAN
TNFA_HUMAN	FBW1B_HUMAN
TNFA_HUMAN	IKKA_HUMAN
TNFA_HUMAN	IKKB_HUMAN
TNFA_HUMAN	TAB1_HUMAN
TNFA_HUMAN	TAB2_HUMAN
TNFA_HUMAN	UBC_HUMAN
TNFA_HUMAN	M3K7_HUMAN
TNFA_HUMAN	OPTN_HUMAN
TNFA_HUMAN	IKBA_HUMAN
TNFA_HUMAN	OTUL_HUMAN
TNFA_HUMAN	RNF8_HUMAN
TNFA_HUMAN	UBE2N_HUMAN
TNFA_HUMAN	FADD_HUMAN
TNFA_HUMAN	CASP8_HUMAN
TNFA_HUMAN	RAB5A_HUMAN
TNFA_HUMAN	LAMP2_HUMAN
TNFA_HUMAN	ABCB6_HUMAN
TNFA_HUMAN	NR3L1_HUMAN
TNFA_HUMAN	NCLN_HUMAN
TNFA_HUMAN	DD19B_HUMAN
TNFA_HUMAN	FREM2_HUMAN
TNFA_HUMAN	MBRL_HUMAN
TNFA_HUMAN	PCDH7_HUMAN
TNFA_HUMAN	H6ST2_HUMAN
TNFA_HUMAN	VGFR3_HUMAN
TNFA_HUMAN	ITIH2_HUMAN
TNFA_HUMAN	CLUS_HUMAN
TNFA_HUMAN	SEM4C_HUMAN
TNFA_HUMAN	CELR2_HUMAN
TNFA_HUMAN	TAM41_HUMAN
TNFA_HUMAN	RAB18_HUMAN
TNFA_HUMAN	MP2K2_HUMAN
TNFA_HUMAN	CYLD_HUMAN
TNFA_HUMAN	S61A1_HUMAN
TNFA_HUMAN	SPAT2_HUMAN
TNFA_HUMAN	TRAF3_HUMAN
TNFA_HUMAN	TRAF6_HUMAN
TNFA_HUMAN	IKKE_HUMAN
TNFA_HUMAN	TAB3_HUMAN
TNFA_HUMAN	TANK_HUMAN
TNFA_HUMAN	HTRA2_HUMAN
TNFA_HUMAN	MIB2_HUMAN
TNFA_HUMAN	THOC4_HUMAN
TNFA_HUMAN	TBA1B_HUMAN
TNFA_HUMAN	TBB4A_HUMAN
TNFA_HUMAN	TBB4B_HUMAN
TNFA_HUMAN	HNRPQ_HUMAN
TNFA_HUMAN	DDX17_HUMAN
TNFA_HUMAN	ML12A_HUMAN
TNFA_HUMAN	IF2B1_HUMAN
TNFA_HUMAN	LACTB_HUMAN
TNFA_HUMAN	DCD_HUMAN
TNFA_HUMAN	AP2S1_HUMAN
TNFA_HUMAN	CLH1_HUMAN
TNFA_HUMAN	COPA_HUMAN
TNFA_HUMAN	MYL6B_HUMAN
TNFA_HUMAN	AP2B1_HUMAN
TNFA_HUMAN	DDX3X_HUMAN
TNFA_HUMAN	DDX5_HUMAN
TNFA_HUMAN	NQO1_HUMAN
TNFA_HUMAN	EF1A1_HUMAN
TNFA_HUMAN	EF2_HUMAN
TNFA_HUMAN	FETUA_HUMAN
TNFA_HUMAN	LIMC1_HUMAN
TNFA_HUMAN	TNR6B_HUMAN
TNFA_HUMAN	FLII_HUMAN
TNFA_HUMAN	MPRIP_HUMAN
TNFA_HUMAN	RL13A_HUMAN
TNFA_HUMAN	FUS_HUMAN
TNFA_HUMAN	G6PD_HUMAN
TNFA_HUMAN	RAI14_HUMAN
TNFA_HUMAN	PAIRB_HUMAN
TNFA_HUMAN	PABP1_HUMAN
TNFA_HUMAN	ADT2_HUMAN
TNFA_HUMAN	TMOD3_HUMAN
TNFA_HUMAN	H12_HUMAN
TNFA_HUMAN	H15_HUMAN
TNFA_HUMAN	ROA2_HUMAN
TNFA_HUMAN	HNRPF_HUMAN
TNFA_HUMAN	HNRPU_HUMAN
TNFA_HUMAN	DNJA1_HUMAN
TNFA_HUMAN	GRP78_HUMAN
TNFA_HUMAN	JAK1_HUMAN
TNFA_HUMAN	KIF11_HUMAN
TNFA_HUMAN	K2C1_HUMAN
TNFA_HUMAN	K22E_HUMAN
TNFA_HUMAN	K2C5_HUMAN
TNFA_HUMAN	K2C7_HUMAN
TNFA_HUMAN	K2C8_HUMAN
TNFA_HUMAN	K1C9_HUMAN
TNFA_HUMAN	K1C10_HUMAN
TNFA_HUMAN	KRT86_HUMAN
TNFA_HUMAN	LEG1_HUMAN
TNFA_HUMAN	MAP1B_HUMAN
TNFA_HUMAN	MYO1B_HUMAN
TNFA_HUMAN	MYH9_HUMAN
TNFA_HUMAN	MYL6_HUMAN
TNFA_HUMAN	MYO1C_HUMAN
TNFA_HUMAN	MYO1D_HUMAN
TNFA_HUMAN	MYO6_HUMAN
TNFA_HUMAN	HNRPM_HUMAN
TNFA_HUMAN	NUCL_HUMAN
TNFA_HUMAN	NDUA4_HUMAN
TNFA_HUMAN	RL10A_HUMAN
TNFA_HUMAN	NPM_HUMAN
TNFA_HUMAN	PRDX1_HUMAN
TNFA_HUMAN	PAWR_HUMAN
TNFA_HUMAN	ATPG_HUMAN
TNFA_HUMAN	RS27L_HUMAN
TNFA_HUMAN	KPYM_HUMAN
TNFA_HUMAN	PLEC_HUMAN
TNFA_HUMAN	KCTD5_HUMAN
TNFA_HUMAN	PP12C_HUMAN
TNFA_HUMAN	NSUN2_HUMAN
TNFA_HUMAN	PP1B_HUMAN
TNFA_HUMAN	LRC59_HUMAN
TNFA_HUMAN	SCYL2_HUMAN
TNFA_HUMAN	RCC2_HUMAN
TNFA_HUMAN	WRIP1_HUMAN
TNFA_HUMAN	TWF1_HUMAN
TNFA_HUMAN	ACTB_HUMAN
TNFA_HUMAN	RL3_HUMAN
TNFA_HUMAN	RL4_HUMAN
TNFA_HUMAN	RL5_HUMAN
TNFA_HUMAN	RL6_HUMAN
TNFA_HUMAN	RL7_HUMAN
TNFA_HUMAN	RL7A_HUMAN
TNFA_HUMAN	RL9_HUMAN
TNFA_HUMAN	RL11_HUMAN
TNFA_HUMAN	RL12_HUMAN
TNFA_HUMAN	RL13_HUMAN
TNFA_HUMAN	RL15_HUMAN
TNFA_HUMAN	RL17_HUMAN
TNFA_HUMAN	RL22_HUMAN
TNFA_HUMAN	RL26_HUMAN
TNFA_HUMAN	RL27_HUMAN
TNFA_HUMAN	RL28_HUMAN
TNFA_HUMAN	RL34_HUMAN
TNFA_HUMAN	RL39_HUMAN
TNFA_HUMAN	RLA1_HUMAN
TNFA_HUMAN	RLA2_HUMAN
TNFA_HUMAN	RS3_HUMAN
TNFA_HUMAN	RS4X_HUMAN
TNFA_HUMAN	RS6_HUMAN
TNFA_HUMAN	RS8_HUMAN
TNFA_HUMAN	RS10_HUMAN
TNFA_HUMAN	RS12_HUMAN
TNFA_HUMAN	RS13_HUMAN
TNFA_HUMAN	RS17_HUMAN
TNFA_HUMAN	RS19_HUMAN
TNFA_HUMAN	RS20_HUMAN
TNFA_HUMAN	RS23_HUMAN
TNFA_HUMAN	RS24_HUMAN
TNFA_HUMAN	RS25_HUMAN
TNFA_HUMAN	RS26_HUMAN
TNFA_HUMAN	RS27_HUMAN
TNFA_HUMAN	RS29_HUMAN
TNFA_HUMAN	S10A4_HUMAN
TNFA_HUMAN	S10A6_HUMAN
TNFA_HUMAN	S10AA_HUMAN
TNFA_HUMAN	SFPQ_HUMAN
TNFA_HUMAN	SRSF3_HUMAN
TNFA_HUMAN	SRSF6_HUMAN
TNFA_HUMAN	SRSF7_HUMAN
TNFA_HUMAN	TXTP_HUMAN
TNFA_HUMAN	RUXE_HUMAN
TNFA_HUMAN	SRP14_HUMAN
TNFA_HUMAN	SSBP_HUMAN
TNFA_HUMAN	SVIL_HUMAN
TNFA_HUMAN	TCOF_HUMAN
TNFA_HUMAN	ACTC_HUMAN
TNFA_HUMAN	TPM1_HUMAN
TNFA_HUMAN	TPM2_HUMAN
TNFA_HUMAN	TPM3_HUMAN
TNFA_HUMAN	TPM4_HUMAN
TNFA_HUMAN	EFTU_HUMAN
TNFA_HUMAN	THIO_HUMAN
TNFA_HUMAN	UGDH_HUMAN
TNFA_HUMAN	ZAN_HUMAN
TNFA_HUMAN	SF01_HUMAN
TNFA_HUMAN	MYH14_HUMAN
TNFA_HUMAN	CALM1_HUMAN
TNFA_HUMAN	CAZA1_HUMAN
TNFA_HUMAN	H2A1H_HUMAN
TNFA_HUMAN	H2B1K_HUMAN
TNFA_HUMAN	DYL1_HUMAN
TNFA_HUMAN	BAF_HUMAN
TNFA_HUMAN	H1X_HUMAN
TNFA_HUMAN	TM263_HUMAN
TNFA_HUMAN	LRRF2_HUMAN
TNFA_HUMAN	RL23_HUMAN
TNFA_HUMAN	G3BP2_HUMAN
TNFA_HUMAN	MVP_HUMAN
TNFA_HUMAN	AZI2_HUMAN
TNFA_HUMAN	TBKB1_HUMAN
TNFA_HUMAN	TTP_HUMAN
